Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE MYST,"1,595,000",678.13,"2,352",May-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"25,317",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
ECO SANCTUARY,"1,088,000",667.37,"1,630",May-25,CHESTNUT AVENUE,Resale,Strata,62,"17,548",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,21 to 25
MAYSPRINGS,"1,400,000","1,291.68","1,084",May-25,PETIR ROAD,Resale,Strata,120,"11,667",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
LE QUEST,"1,550,000",936.47,"1,655",May-25,BUKIT BATOK STREET 41,Resale,Strata,87,"17,816",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"760,000",527.44,"1,441",May-25,HILLVIEW RISE,Resale,Strata,49,"15,510",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
REGENT HEIGHTS,"1,350,000","1,162.51","1,161",May-25,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"12,500",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,16 to 20
REGENT HEIGHTS,"1,300,000","1,173.28","1,108",May-25,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"11,927",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
THE TENNERY,"800,000",613.55,"1,304",May-25,WOODLANDS ROAD,Resale,Strata,57,"14,035",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,01 to 05
THE JADE,"1,790,000","1,334.74","1,341",May-25,BUKIT BATOK CENTRAL LINK,Resale,Strata,124,"14,435",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
THE WARREN,"1,550,000","1,237.86","1,252",May-25,CHOA CHU KANG LOOP,Resale,Strata,115,"13,478",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,175,000",645.84,"1,819",May-25,DAIRY FARM LANE,Sub Sale,Strata,60,"19,583",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"2,193,000","1,334.74","1,643",May-25,HAZEL PARK TERRACE,Resale,Strata,124,"17,685",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
HILLVIEW REGENCY,"1,320,000","1,119.46","1,179",May-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"12,692",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
LE QUEST,"960,000",592.02,"1,622",May-25,BUKIT BATOK STREET 41,Resale,Strata,55,"17,455",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,01 to 05
MAYSPRINGS,"1,100,000",904.18,"1,217",May-25,PETIR ROAD,Resale,Strata,84,"13,095",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
HILLVIEW REGENCY,"1,030,000",904.18,"1,139",May-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"12,262",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
NATURA@HILLVIEW,"1,100,000","1,022.58","1,076",May-25,HILLVIEW TERRACE,Resale,Strata,95,"11,579",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
THE JADE,"1,500,000","1,087.16","1,380",May-25,BUKIT BATOK CENTRAL LINK,Resale,Strata,101,"14,851",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,21 to 25
NATURA@HILLVIEW,"1,040,000",656.6,"1,584",May-25,HILLVIEW TERRACE,Resale,Strata,61,"17,049",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
LE QUEST,"1,520,000",936.47,"1,623",May-25,BUKIT BATOK STREET 41,Resale,Strata,87,"17,471",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE SKYWOODS,"1,640,000",947.23,"1,731",May-25,DAIRY FARM HEIGHTS,Resale,Strata,88,"18,636",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE ARDEN,"2,162,000","1,248.62","1,732",May-25,PHOENIX ROAD,New Sale,Strata,116,"18,638",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
HILLHAVEN,"2,515,923","1,194.8","2,106",May-25,HILLVIEW RISE,New Sale,Strata,111,"22,666",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
HILLHAVEN,"2,642,600","1,259.39","2,098",May-25,HILLVIEW RISE,New Sale,Strata,117,"22,586",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
HILLHAVEN,"1,672,666",721.19,"2,319",May-25,HILLVIEW RISE,New Sale,Strata,67,"24,965",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
LE QUEST,"868,000",613.55,"1,415",May-25,BUKIT BATOK STREET 41,Resale,Strata,57,"15,228",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
THE JADE,"1,428,888","1,087.16","1,314",May-25,BUKIT BATOK CENTRAL LINK,Resale,Strata,101,"14,147",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,16 to 20
LE QUEST,"1,530,000",936.47,"1,634",May-25,BUKIT BATOK STREET 41,Resale,Strata,87,"17,586",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE WARREN,"1,220,000","1,054.87","1,157",May-25,CHOA CHU KANG LOOP,Resale,Strata,98,"12,449",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
HILLS TWOONE,"912,000",559.73,"1,629",May-25,HILLVIEW TERRACE,Resale,Strata,52,"17,538",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
REGENT GROVE,"1,280,000","1,162.51","1,101",May-25,CHOA CHU KANG NORTH 7,Resale,Strata,108,"11,852",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
CENTURY MANSIONS,"1,315,000",914.94,"1,437",May-25,JALAN REMAJA,Resale,Strata,85,"15,471",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
THE MADEIRA,"1,500,000","1,237.86","1,212",May-25,BUKIT BATOK STREET 31,Resale,Strata,115,"13,043",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
THE WARREN,"1,440,000","1,237.86","1,163",May-25,CHOA CHU KANG LOOP,Resale,Strata,115,"12,522",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
THE TENNERY,"805,000",613.55,"1,312",May-25,WOODLANDS ROAD,Resale,Strata,57,"14,123",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
HILLVIEW PARK,"1,850,000","1,323.97","1,397",May-25,HILLVIEW AVENUE,Resale,Strata,123,"15,041",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE ARDEN,"2,081,000","1,108.69","1,877",May-25,PHOENIX ROAD,New Sale,Strata,103,"20,204",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"2,841,000","1,517.72","1,872",May-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,141,"20,149",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
NORTHVALE,"1,465,000","1,270.15","1,153",May-25,CHOA CHU KANG LOOP,Resale,Strata,118,"12,415",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
THE SKYWOODS,"2,150,000","1,388.56","1,548",May-25,DAIRY FARM HEIGHTS,Resale,Strata,129,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE ARDEN,"1,848,000","1,140.98","1,620",May-25,PHOENIX ROAD,New Sale,Strata,106,"17,434",-,Apartment,1,99 years leasehold,23,Outside Central Region,01 to 05
THE MYST,"2,933,000","1,517.72","1,932",May-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,141,"20,801",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE ARDEN,"1,928,000","1,108.69","1,739",Apr-25,PHOENIX ROAD,New Sale,Strata,103,"18,718",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
LE QUEST,"1,200,000",710.42,"1,689",Apr-25,BUKIT BATOK STREET 41,Resale,Strata,66,"18,182",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
LAUREL TREE,"690,000",462.85,"1,491",Apr-25,HILLVIEW TERRACE,Resale,Strata,43,"16,047",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
REGENT GROVE,"1,250,000","1,162.51","1,075",Apr-25,CHOA CHU KANG NORTH 7,Resale,Strata,108,"11,574",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
PALM GARDENS,"1,430,000","1,345.5","1,063",Apr-25,HONG SAN WALK,Resale,Strata,125,"11,440",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
ECO SANCTUARY,"1,700,000",979.52,"1,736",Apr-25,CHESTNUT AVENUE,Resale,Strata,91,"18,681",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
REGENT GROVE,"1,260,000","1,162.51","1,084",Apr-25,CHOA CHU KANG NORTH 7,Resale,Strata,108,"11,667",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
HILLHAVEN,"2,970,580","1,377.79","2,156",Apr-25,HILLVIEW RISE,New Sale,Strata,128,"23,208",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
FORESQUE RESIDENCES,"1,930,000","1,184.04","1,630",Apr-25,PETIR ROAD,Resale,Strata,110,"17,545",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
MAYSPRINGS,"1,800,000","1,550.02","1,161",Apr-25,PETIR ROAD,Resale,Strata,144,"12,500",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
HILLVIEW REGENCY,"1,008,000",904.18,"1,115",Apr-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"12,000",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"2,500,000","1,517.72","1,647",Apr-25,HAZEL PARK TERRACE,Resale,Strata,141,"17,730",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,350,000",710.42,"1,900",Apr-25,DAIRY FARM LANE,Sub Sale,Strata,66,"20,455",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
GLENDALE PARK,"2,238,000","1,313.21","1,704",Apr-25,HILLVIEW AVENUE,Resale,Strata,122,"18,344",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,270,000",828.83,"1,532",Apr-25,HILLVIEW RISE,Resale,Strata,77,"16,494",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE ARDEN,"1,901,000","1,011.82","1,879",Apr-25,PHOENIX ROAD,New Sale,Strata,94,"20,223",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"2,280,000","1,388.56","1,642",Apr-25,HAZEL PARK TERRACE,Resale,Strata,129,"17,674",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
GUILIN VIEW,"3,125,000","3,519.83",888,Apr-25,BUKIT BATOK STREET 52,Resale,Strata,327,"9,557",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,26 to 30
HILLVIEW APARTMENTS,"1,708,800","1,302.44","1,312",Apr-25,HILLVIEW AVENUE,Resale,Strata,121,"14,122",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,080,000",624.31,"1,730",Apr-25,DAIRY FARM LANE,Sub Sale,Strata,58,"18,621",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MAYSPRINGS,"1,058,000",818.06,"1,293",Apr-25,PETIR ROAD,Resale,Strata,76,"13,921",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
PARKVIEW APARTMENTS,"958,000",979.52,978,Apr-25,BUKIT BATOK STREET 25,Resale,Strata,91,"10,527",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
MIDWOOD,"1,560,000",785.77,"1,985",Apr-25,HILLVIEW RISE,Resale,Strata,73,"21,370",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
THE HILLIER,"820,000",516.67,"1,587",Apr-25,HILLVIEW RISE,Resale,Strata,48,"17,083",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
HILLVIEW REGENCY,"1,150,000","1,119.46","1,027",Apr-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"11,058",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
HILLHAVEN,"2,693,250","1,259.39","2,139",Apr-25,HILLVIEW RISE,New Sale,Strata,117,"23,019",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,16 to 20
THE MYST,"2,366,000","1,162.51","2,035",Apr-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"21,907",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
REGENT HEIGHTS,"1,255,000","1,162.51","1,080",Apr-25,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"11,620",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
PARKVIEW APARTMENTS,"1,200,000","1,130.22","1,062",Apr-25,BUKIT BATOK STREET 25,Resale,Strata,105,"11,429",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
HILLVIEW RESIDENCE,"1,760,000","1,237.86","1,422",Apr-25,HILLVIEW AVENUE,Resale,Strata,115,"15,304",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE SKYWOODS,"1,600,000",947.23,"1,689",Apr-25,DAIRY FARM HEIGHTS,Resale,Strata,88,"18,182",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
THE ARDEN,"2,495,000","1,388.56","1,797",Apr-25,PHOENIX ROAD,New Sale,Strata,129,"19,341",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE LANAI,"1,650,000","1,044.11","1,580",Apr-25,HILLVIEW AVENUE,Resale,Strata,97,"17,010",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE MYST,"3,285,000","1,689.95","1,944",Apr-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,157,"20,924",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"1,588,000",979.52,"1,621",Apr-25,HAZEL PARK TERRACE,Resale,Strata,91,"17,451",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,345,000",710.42,"1,893",Apr-25,DAIRY FARM LANE,Sub Sale,Strata,66,"20,379",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
HILLHAVEN,"1,702,272",699.66,"2,433",Apr-25,HILLVIEW RISE,New Sale,Strata,65,"26,189",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
HILLVISTA,"2,000,000","1,140.98","1,753",Apr-25,ELIZABETH DRIVE,Resale,Strata,106,"18,868",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
HILLION RESIDENCES,"820,000",473.62,"1,731",Apr-25,JELEBU ROAD,Resale,Strata,44,"18,636",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"1,210,000","1,119.46","1,081",Apr-25,BUKIT BATOK STREET 25,Resale,Strata,104,"11,635",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
LE QUEST,"1,198,888",699.66,"1,714",Apr-25,BUKIT BATOK STREET 41,Resale,Strata,65,"18,444",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
HILLHAVEN,"1,702,976",699.66,"2,434",Apr-25,HILLVIEW RISE,New Sale,Strata,65,"26,200",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
PALM GARDENS,"1,280,000","1,205.57","1,062",Apr-25,HONG SAN WALK,Resale,Strata,112,"11,429",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
THE LINEAR,"1,780,000","1,420.85","1,253",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,132,"13,485",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
HILLION RESIDENCES,"1,300,000",710.42,"1,830",Apr-25,JELEBU ROAD,Resale,Strata,66,"19,697",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
BUKIT 828,"1,168,888",635.08,"1,841",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,59,"19,812",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
REGENT GROVE,"1,007,000",925.7,"1,088",Apr-25,CHOA CHU KANG NORTH 7,Resale,Strata,86,"11,709",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
THE ARDEN,"1,974,000","1,140.98","1,730",Apr-25,PHOENIX ROAD,New Sale,Strata,106,"18,623",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE WARREN,"1,232,000","1,033.34","1,192",Apr-25,CHOA CHU KANG LOOP,Resale,Strata,96,"12,833",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
MI CASA,"1,680,000","1,259.39","1,334",Apr-25,CHOA CHU KANG AVENUE 3,Resale,Strata,117,"14,359",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15
MIDWOOD,"1,820,000",904.18,"2,013",Apr-25,HILLVIEW RISE,Resale,Strata,84,"21,667",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
HILLSTA,"780,000",570.49,"1,367",Apr-25,PHOENIX ROAD,Resale,Strata,53,"14,717",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
FORESQUE RESIDENCES,"2,250,000","1,270.15","1,771",Apr-25,PETIR ROAD,Resale,Strata,118,"19,068",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
MIDWOOD,"1,370,000",699.66,"1,958",Apr-25,HILLVIEW RISE,Resale,Strata,65,"21,077",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
THE ARDEN,"2,022,000","1,248.62","1,619",Apr-25,PHOENIX ROAD,New Sale,Strata,116,"17,431",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MADEIRA,"1,320,000","1,054.87","1,251",Apr-25,BUKIT BATOK STREET 31,Resale,Strata,98,"13,469",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
REGENT HEIGHTS,"1,315,000","1,162.51","1,131",Apr-25,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"12,176",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
MIDWOOD,"1,900,000",990.29,"1,919",Apr-25,HILLVIEW RISE,Resale,Strata,92,"20,652",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
HILLHAVEN,"1,646,392",721.19,"2,283",Mar-25,HILLVIEW RISE,New Sale,Strata,67,"24,573",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
HILLHAVEN,"1,634,424",721.19,"2,266",Mar-25,HILLVIEW RISE,New Sale,Strata,67,"24,394",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
LE QUEST,"1,188,000",710.42,"1,672",Mar-25,BUKIT BATOK STREET 41,Resale,Strata,66,"18,000",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE HILLIER,"945,000",624.31,"1,514",Mar-25,HILLVIEW RISE,Resale,Strata,58,"16,293",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
HILLSTA,"828,000",581.26,"1,425",Mar-25,PHOENIX ROAD,Resale,Strata,54,"15,333",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE TENNERY,"815,000",613.55,"1,328",Mar-25,WOODLANDS ROAD,Resale,Strata,57,"14,298",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"1,112,888","1,130.22",985,Mar-25,BUKIT BATOK STREET 25,Resale,Strata,105,"10,599",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
THE TENNERY,"1,160,000",861.12,"1,347",Mar-25,WOODLANDS ROAD,Resale,Strata,80,"14,500",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
HILLHAVEN,"2,812,140","1,377.79","2,041",Mar-25,HILLVIEW RISE,New Sale,Strata,128,"21,970",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
LE QUEST,"1,220,811",807.3,"1,512",Mar-25,BUKIT BATOK STREET 41,Resale,Strata,75,"16,277",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
THE PETALS,"3,690,000","3,584.41","1,029",Mar-25,HILLVIEW AVENUE,Resale,Strata,333,"11,081",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,800,000","1,248.62","1,442",Mar-25,HILLVIEW RISE,Resale,Strata,116,"15,517",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,630,000",936.47,"1,741",Mar-25,DAIRY FARM LANE,Sub Sale,Strata,87,"18,736",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
HILLVIEW REGENCY,"1,410,000","1,108.69","1,272",Mar-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,103,"13,689",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
THE ARDEN,"2,344,000","1,410.08","1,662",Mar-25,PHOENIX ROAD,New Sale,Strata,131,"17,893",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,596,000",678.13,"2,354",Mar-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"25,333",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
HILLTOP GROVE,"1,138,000","1,270.15",896,Mar-25,HILLVIEW AVENUE,Resale,Strata,118,"9,644",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
THE SKYWOODS,"1,200,000",710.42,"1,689",Mar-25,DAIRY FARM HEIGHTS,Resale,Strata,66,"18,182",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"750,000",527.44,"1,422",Mar-25,HILLVIEW RISE,Resale,Strata,49,"15,306",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
THE LANAI,"1,680,000","1,044.11","1,609",Mar-25,HILLVIEW AVENUE,Resale,Strata,97,"17,320",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
HILLSTA,"720,000",538.2,"1,338",Mar-25,PHOENIX ROAD,Resale,Strata,50,"14,400",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
THE MYST,"2,457,000","1,162.51","2,114",Mar-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"22,750",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
THE MYST,"2,020,000",914.94,"2,208",Mar-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"23,765",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
THE LINEAR,"1,800,888","1,334.74","1,349",Mar-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,124,"14,523",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
HILLVIEW HEIGHTS,"1,800,000",990.29,"1,818",Mar-25,HILLVIEW AVENUE,Resale,Strata,92,"19,565",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
HILLINGTON GREEN,"3,368,888","2,594.12","1,299",Mar-25,HILLVIEW AVENUE,Resale,Strata,241,"13,979",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
NORTHVALE,"1,380,000","1,270.15","1,086",Mar-25,CHOA CHU KANG LOOP,Resale,Strata,118,"11,695",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,750,000",936.47,"1,869",Mar-25,DAIRY FARM LANE,Sub Sale,Strata,87,"20,115",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
HILLVIEW 128,"1,580,000","1,054.87","1,498",Mar-25,HILLVIEW AVENUE,Resale,Strata,98,"16,122",-,Apartment,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
HILLHAVEN,"1,695,056",699.66,"2,423",Mar-25,HILLVIEW RISE,New Sale,Strata,65,"26,078",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
FORESQUE RESIDENCES,"2,180,000","1,829.88","1,191",Mar-25,PETIR ROAD,Resale,Strata,170,"12,824",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
MI CASA,"1,600,000","1,237.86","1,293",Mar-25,CHOA CHU KANG AVENUE 3,Resale,Strata,115,"13,913",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15
PARKVIEW APARTMENTS,"1,105,000","1,162.51",951,Mar-25,BUKIT BATOK STREET 25,Resale,Strata,108,"10,231",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
THE MYST,"2,477,000","1,162.51","2,131",Mar-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"22,935",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
MIDWOOD,"1,365,000",688.9,"1,981",Mar-25,HILLVIEW RISE,Resale,Strata,64,"21,328",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
HILLVIEW REGENCY,"1,180,000","1,119.46","1,054",Mar-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"11,346",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"1,610,000",979.52,"1,644",Mar-25,HAZEL PARK TERRACE,Resale,Strata,91,"17,692",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
LE QUEST,"780,000",495.14,"1,575",Mar-25,BUKIT BATOK STREET 41,Resale,Strata,46,"16,957",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
