Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BUTTERWORTH 8,"2,580,000","1,313.21","1,965",May-26,BUTTERWORTH LANE,Resale,Strata,122,"21,148",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
EAST PALM,"2,100,000","1,162.51","1,806",May-26,PALM ROAD,Resale,Strata,108,"19,444",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ASPEN LOFT,"1,620,000","1,011.82","1,601",May-26,JOO CHIAT TERRACE,Resale,Strata,94,"17,234",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COTE D'AZUR,"2,198,000","1,108.69","1,983",May-26,MARINE PARADE ROAD,Resale,Strata,103,"21,340",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
THE ESPIRA,"1,850,000","1,054.87","1,754",May-26,LORONG L TELOK KURAU,Resale,Strata,98,"18,878",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VILLA MARTIA,"2,038,000","1,108.69","1,838",May-26,MARTIA ROAD,Resale,Strata,103,"19,786",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"3,649,000","1,302.44","2,802",May-26,THIAM SIEW AVENUE,New Sale,Strata,121,"30,157",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CONTINUUM,"4,515,000","1,689.95","2,672",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"28,758",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARDOR RESIDENCE,"2,118,000",861.12,"2,460",May-26,HAIG ROAD,New Sale,Strata,80,"26,475",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PEBBLE BAY,"4,310,000","2,335.79","1,845",May-26,TANJONG RHU ROAD,Resale,Strata,217,"19,862",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
CANARY VILLE,"1,780,000","1,087.16","1,637",May-26,LORONG J TELOK KURAU,Resale,Strata,101,"17,624",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG COURT,"2,168,000","1,076.4","2,014",May-26,HAIG ROAD,Resale,Strata,100,"21,680",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PARADISE PALMS,"2,538,000","1,184.04","2,144",May-26,DUNMAN ROAD,Resale,Strata,110,"23,073",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AALTO,"3,980,000","1,442.38","2,759",May-26,MEYER ROAD,Resale,Strata,134,"29,701",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MEYER MANSION,"4,350,000","1,722.24","2,526",May-26,MEYER ROAD,Resale,Strata,160,"27,188",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SUNSHINE GRANDEUR,"1,650,000","1,054.87","1,564",May-26,LORONG K TELOK KURAU,Resale,Strata,98,"16,837",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SANCTUARY GREEN,"2,300,000","1,356.26","1,696",May-26,TANJONG RHU ROAD,Resale,Strata,126,"18,254",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
MERIDIAN 38,"1,828,000","1,151.75","1,587",May-26,LORONG M TELOK KURAU,Resale,Strata,107,"17,084",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG COURT,"3,090,000","1,453.14","2,126",May-26,HAIG ROAD,Resale,Strata,135,"22,889",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
16 @ AMBER,"830,000",419.8,"1,977",May-26,AMBER ROAD,Resale,Strata,39,"21,282",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
PALM OASIS,"1,310,000",742.72,"1,764",May-26,LORONG H TELOK KURAU,Resale,Strata,69,"18,986",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALM GALLERIA,"1,600,000","1,001.05","1,598",May-26,LORONG K TELOK KURAU,Resale,Strata,93,"17,204",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE VANDERLINT,"810,000",462.85,"1,750",May-26,CEYLON ROAD,Resale,Strata,43,"18,837",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
HAIG COURT,"3,250,000","1,442.38","2,253",May-26,HAIG ROAD,Resale,Strata,134,"24,254",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE SERENNIA,"500,000",645.84,774,May-26,PULASAN ROAD,Resale,Strata,60,"8,333",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MANDARIN GARDENS,"970,000",731.95,"1,325",May-26,SIGLAP ROAD,Resale,Strata,68,"14,265",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
LAGOON VIEW,"1,890,888","1,646.89","1,148",May-26,MARINE PARADE ROAD,Resale,Strata,153,"12,359",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
THE SOUND,"1,330,000",602.78,"2,206",May-26,EAST COAST ROAD,Resale,Strata,56,"23,750",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FULCRUM,"1,150,000",473.62,"2,428",May-26,FORT ROAD,Resale,Strata,44,"26,136",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
WATER PLACE,"2,200,000","1,216.33","1,809",May-26,TANJONG RHU ROAD,Resale,Strata,113,"19,469",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,409,000",796.54,"3,024",May-26,TANJONG RHU ROAD,New Sale,Strata,74,"32,554",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MEYER BLUE,"5,573,000","1,733","3,216",May-26,MEYER ROAD,New Sale,Strata,161,"34,615",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LAGOON VIEW,"1,838,000","1,646.89","1,116",May-26,MARINE PARADE ROAD,Resale,Strata,153,"12,013",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,16 to 20
TEMBUSU GRAND,"3,380,000","1,173.28","2,881",May-26,JALAN TEMBUSU,Sub Sale,Strata,109,"31,009",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
AURALIS,"1,320,000",731.95,"1,803",May-26,EAST COAST ROAD,Resale,Strata,68,"19,412",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
AMBER HOUSE,"5,408,000","1,743.77","3,101",May-26,AMBER GARDENS,New Sale,Strata,162,"33,383",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"4,636,000","1,689.95","2,743",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"29,529",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"2,128,000",699.66,"3,041",May-26,AMBER GARDENS,Resale,Strata,65,"32,738",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,736,000","1,248.62","2,992",May-26,THIAM SIEW AVENUE,New Sale,Strata,116,"32,207",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
AMBER HOUSE,"3,156,118",979.52,"3,222",May-26,AMBER GARDENS,New Sale,Strata,91,"34,683",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
AMBER 45,"1,950,000",699.66,"2,787",May-26,AMBER ROAD,Resale,Strata,65,"30,000",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CONTINUUM,"3,584,000","1,302.44","2,752",May-26,THIAM SIEW AVENUE,New Sale,Strata,121,"29,620",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"4,450,000","1,571.54","2,832",May-26,AMBER GARDENS,Resale,Strata,146,"30,479",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
CORALIS,"1,000,000",495.14,"2,020",May-26,JOO CHIAT ROAD,Resale,Strata,46,"21,739",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"2,030,000",785.77,"2,583",May-26,SIGLAP LINK,Resale,Strata,73,"27,808",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
SEASIDE RESIDENCES,"1,510,000",678.13,"2,227",May-26,SIGLAP LINK,Resale,Strata,63,"23,968",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
FLAMINGO VALLEY,"2,255,000","1,205.57","1,870",May-26,SIGLAP ROAD,Resale,Strata,112,"20,134",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ONE MEYER,"1,700,000",613.55,"2,771",May-26,MEYER PLACE,Resale,Strata,57,"29,825",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
COTE D'AZUR,"1,500,000",839.59,"1,787",May-26,MARINE PARADE ROAD,Resale,Strata,78,"19,231",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"2,800,000",990.29,"2,827",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,435",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
ARINA EAST RESIDENCES,"2,425,000",796.54,"3,044",May-26,TANJONG RHU ROAD,New Sale,Strata,74,"32,770",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
BUTTERWORTH 8,"2,780,000","1,313.21","2,117",May-26,BUTTERWORTH LANE,Resale,Strata,122,"22,787",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,850,000",990.29,"2,878",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,978",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
ALPHA APARTMENTS,"2,650,000","2,464.96","1,075",May-26,KOON SENG ROAD,Resale,Strata,229,"11,572",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SILVERSEA,"3,700,000","1,689.95","2,189",May-26,MARINE PARADE ROAD,Resale,Strata,157,"23,567",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
MANDARIN GARDENS,"938,000",731.95,"1,282",May-26,SIGLAP ROAD,Resale,Strata,68,"13,794",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
PEBBLE BAY,"3,314,500","1,894.46","1,750",May-26,TANJONG RHU ROAD,Resale,Strata,176,"18,832",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE CONTINUUM,"4,668,000","1,689.95","2,762",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"29,732",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"1,810,000",667.37,"2,712",May-26,JALAN TEMBUSU,Sub Sale,Strata,62,"29,194",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"4,080,000","1,431.61","2,850",May-26,JALAN TEMBUSU,Sub Sale,Strata,133,"30,677",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
LIV @ MB,"3,420,000","1,280.92","2,670",May-26,ARTHUR ROAD,Sub Sale,Strata,119,"28,739",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15
HAIG COURT,"2,280,000","1,076.4","2,118",May-26,HAIG ROAD,Resale,Strata,100,"22,800",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CENTRINA,"1,125,000",775.01,"1,452",May-26,EVERITT ROAD NORTH,Resale,Strata,72,"15,625",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE MAKENA,"3,848,000","1,636.13","2,352",May-26,MEYER ROAD,Resale,Strata,152,"25,316",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
AMBER 45,"3,200,000","1,130.22","2,831",May-26,AMBER ROAD,Resale,Strata,105,"30,476",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ONE AMBER,"2,220,000","1,323.97","1,677",May-26,AMBER GARDENS,Resale,Strata,123,"18,049",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MANDARIN GARDENS,"2,188,000","1,786.82","1,225",May-26,SIGLAP ROAD,Resale,Strata,166,"13,181",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
AMBER PARK,"3,333,000","1,108.69","3,006",May-26,AMBER GARDENS,Resale,Strata,103,"32,359",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
SILVERSEA,"3,120,000","1,506.96","2,070",May-26,MARINE PARADE ROAD,Resale,Strata,140,"22,286",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,01 to 05
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE SHORE RESIDENCES,"2,005,000",893.41,"2,244",May-26,AMBER ROAD,Resale,Strata,83,"24,157",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"2,820,000",990.29,"2,848",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,652",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,820,000",990.29,"2,848",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,652",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
SIGLAP V,"1,370,000","1,044.11","1,312",May-26,FIRST STREET,Resale,Strata,97,"14,124",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MEYERISE,"3,483,000","1,313.21","2,652",May-26,MEYER ROAD,Resale,Strata,122,"28,549",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
NYON,"1,100,000",484.38,"2,271",May-26,AMBER ROAD,Resale,Strata,45,"24,444",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
PARC ELEGANCE,"696,000",452.09,"1,540",May-26,TELOK KURAU ROAD,Resale,Strata,42,"16,571",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LAGUNA PARK,"1,840,000","1,614.6","1,140",May-26,MARINE PARADE ROAD,Resale,Strata,150,"12,267",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,11 to 15
GRAND DUNMAN,"5,168,000","2,131.27","2,425",May-26,DUNMAN ROAD,New Sale,Strata,198,"26,101",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
THE CONTINUUM,"4,862,000","1,689.95","2,877",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"30,968",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"3,578,000","1,248.62","2,866",May-26,THIAM SIEW AVENUE,New Sale,Strata,116,"30,845",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MEYER BLUE,"4,757,000","1,528.49","3,112",May-26,MEYER ROAD,New Sale,Strata,142,"33,500",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
CASTLE LOFT,"1,780,000","1,173.28","1,517",May-26,LORONG K TELOK KURAU,Resale,Strata,109,"16,330",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LIV @ MB,"2,350,000",990.29,"2,373",May-26,ARTHUR ROAD,Sub Sale,Strata,92,"25,543",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,01 to 05
THE ATRIA AT MEYER,"3,480,000","1,345.5","2,586",May-26,MEYER ROAD,Resale,Strata,125,"27,840",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE SEAWIND,"2,000,000",914.94,"2,186",May-26,LORONG M TELOK KURAU,Resale,Strata,85,"23,529",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,830,000",785.77,"2,329",May-26,SIGLAP LINK,Resale,Strata,73,"25,068",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,01 to 05
BELLEZZA @ KATONG,"1,038,000",592.02,"1,753",May-26,CEYLON ROAD,Resale,Strata,55,"18,873",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
JERSEY LODGE,"1,419,999",936.47,"1,516",May-26,LORONG J TELOK KURAU,Resale,Strata,87,"16,322",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GRAND DUNMAN,"4,585,000","1,786.82","2,566",May-26,DUNMAN ROAD,New Sale,Strata,166,"27,620",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
GRAND DUNMAN,"6,020,000","2,615.65","2,302",May-26,DUNMAN ROAD,New Sale,Strata,243,"24,774",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
MANDARIN GARDENS,"900,000",731.95,"1,230",May-26,SIGLAP ROAD,Resale,Strata,68,"13,235",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,16 to 20
COTE D'AZUR,"2,630,000","1,550.02","1,697",May-26,MARINE PARADE ROAD,Resale,Strata,144,"18,264",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
WATER PLACE,"2,520,000","1,280.92","1,967",May-26,TANJONG RHU ROAD,Resale,Strata,119,"21,176",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,16 to 20
SEASIDE RESIDENCES,"960,000",419.8,"2,287",May-26,SIGLAP LINK,Resale,Strata,39,"24,615",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,01 to 05
PALM GALLERIA,"1,660,000","1,001.05","1,658",May-26,LORONG K TELOK KURAU,Resale,Strata,93,"17,849",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TEMBUSU GRAND,"2,820,000",990.29,"2,848",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,652",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"3,970,000","1,431.61","2,773",May-26,JALAN TEMBUSU,Sub Sale,Strata,133,"29,850",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
VERSAILLES,"1,080,000","1,388.56",778,May-26,HEMMANT ROAD,Resale,Strata,129,"8,372",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"3,651,000","1,237.86","2,949",May-26,THIAM SIEW AVENUE,New Sale,Strata,115,"31,748",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"5,082,000","1,689.95","3,007",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"32,369",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"2,000,000",742.72,"2,693",May-26,JALAN TEMBUSU,Sub Sale,Strata,69,"28,986",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
MANDARIN GARDENS,"1,980,000","1,786.82","1,108",May-26,SIGLAP ROAD,Resale,Strata,166,"11,928",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
DUNMAN PLACE,"2,608,000","1,291.68","2,019",May-26,DUNMAN ROAD,Resale,Strata,120,"21,733",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE LINE @ TANJONG RHU,"1,080,000",419.8,"2,573",May-26,TANJONG RHU ROAD,Resale,Strata,39,"27,692",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE SHORE RESIDENCES,"1,960,000",893.41,"2,194",May-26,AMBER ROAD,Resale,Strata,83,"23,614",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
SILVERSEA,"2,130,000",979.52,"2,175",May-26,MARINE PARADE ROAD,Resale,Strata,91,"23,407",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
CLAYDENCE,"3,282,500","1,313.21","2,500",May-26,STILL ROAD,New Sale,Strata,122,"26,906",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CARPMAELINA,"2,028,888","1,194.8","1,698",May-26,CARPMAEL ROAD,Resale,Strata,111,"18,278",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"1,983,000",678.13,"2,924",May-26,TANJONG RHU ROAD,New Sale,Strata,63,"31,476",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MEYER BLUE,"5,460,000","1,733","3,151",May-26,MEYER ROAD,New Sale,Strata,161,"33,913",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
SUITES @ AMBER,"1,900,000",947.23,"2,006",May-26,AMBER ROAD,Resale,Strata,88,"21,591",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE WATERSIDE,"6,050,000","2,432.66","2,487",Apr-26,TANJONG RHU ROAD,Resale,Strata,226,"26,770",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
HAIG 162,"710,000",365.98,"1,940",Apr-26,HAIG ROAD,Resale,Strata,34,"20,882",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
WATER PLACE,"2,470,000","1,356.26","1,821",Apr-26,TANJONG RHU ROAD,Resale,Strata,126,"19,603",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
K SUITES,"2,650,000","1,076.4","2,462",Apr-26,LORONG K TELOK KURAU,New Sale,Strata,100,"26,500",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"4,980,000","1,689.95","2,947",Apr-26,THIAM SIEW AVENUE,New Sale,Strata,157,"31,720",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,584,000","1,302.44","2,752",Apr-26,THIAM SIEW AVENUE,New Sale,Strata,121,"29,620",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
MEYER BLUE,"4,559,000","1,517.72","3,004",Apr-26,MEYER ROAD,New Sale,Strata,141,"32,333",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MEYER BLUE,"5,662,000","1,733","3,267",Apr-26,MEYER ROAD,New Sale,Strata,161,"35,168",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
KATONG GARDENS,"3,780,000","1,948.28","1,940",Apr-26,TEMBELING ROAD,Resale,Strata,181,"20,884",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE AMBRA,"2,100,000","1,216.33","1,727",Apr-26,LORONG H TELOK KURAU,Resale,Strata,113,"18,584",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SANCTUARY GREEN,"2,138,000","1,151.75","1,856",Apr-26,TANJONG RHU ROAD,Resale,Strata,107,"19,981",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
COSTA RHU,"2,200,000","1,334.74","1,648",Apr-26,RHU CROSS,Resale,Strata,124,"17,742",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
THE CONTINUUM,"3,822,000","1,248.62","3,061",Apr-26,THIAM SIEW AVENUE,New Sale,Strata,116,"32,948",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
ARINA EAST RESIDENCES,"2,422,000",796.54,"3,041",Apr-26,TANJONG RHU ROAD,New Sale,Strata,74,"32,730",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
MEYER BLUE,"5,528,000","1,733","3,190",Apr-26,MEYER ROAD,New Sale,Strata,161,"34,335",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MANDARIN GARDENS,"2,212,000","1,571.54","1,408",Apr-26,SIGLAP ROAD,Resale,Strata,146,"15,151",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,16 to 20
NEPTUNE COURT,"1,320,000","1,270.15","1,039",Apr-26,MARINE VISTA,Resale,Strata,118,"11,186",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,16 to 20
